"as","rwa","year","yearnum","season","seasonnum","time","timenr","stratum","eff","temp","hist","neighb","soil","catch","effort","cpue"
1452,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0238095238095238,0.00498753117206983,"clay",0,0,0
1453,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.010752688172043,0.0235294117647059,"loam",0,37,0
1454,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0378006872852234,"loam",0,74,0
1455,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0645161290322581,0.0526849037487335,"loam",2,162,0.0123456790123457
1456,"HH Hollands Noorderkwartier","2014",2014,"summer",3,0,7,"medium","decrease","season",0.0481927710843374,0.0477099236641221,"loam",0,12,0
1457,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0952380952380952,0.0468085106382979,"loam",0,40.5,0
1458,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0212765957446809,0.0420168067226891,"clay",0,33.5,0
1513,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.28,0.0893854748603352,"water",0,1,0
1514,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.144144144144144,0.106870229007634,"loam",3,64,0.046875
1515,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.175510204081633,0.0907258064516129,"water",8,80,0.1
1516,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.194790486976217,0.0751104565537555,"peat",4,62,0.0645161290322581
1517,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.167146974063401,0.0339578454332553,"peat",0,31,0
1518,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.175572519083969,0.0291891891891892,"peat",0,24,0
1523,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.151162790697674,0.0697674418604651,"water",0,7,0
1524,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.150793650793651,0.0947368421052632,"clay",6,64,0.09375
1525,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.164086687306502,0.0838926174496644,"loam",7,38,0.184210526315789
1526,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.37037037037037,0.0824372759856631,"sand",2,10,0.2
1527,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.242881072026801,0.0214007782101167,"peat",2,35,0.0571428571428571
1528,"Wetterskip Fryslân","2014",2014,"summer",3,0,7,"high","increase","season",0.312807881773399,0.0304287690179806,"peat",3,317,0.00946372239747634
1535,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.424242424242424,0.129770992366412,"water",0,0,0
1536,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0508474576271186,0.0852713178294574,"water",2,18,0.111111111111111
1537,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.243421052631579,0.0183299389002037,"water",0,15,0
1538,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.194805194805195,0.0202874049027895,"sand",0,37,0
1546,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.5,0.0196078431372549,"water",0,1,0
1547,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.104761904761905,0.0725388601036269,"sand",0,30,0
1548,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.072992700729927,0.0910344827586207,"loam",0,43,0
1551,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"clay",0,1,0
1552,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"water",0,3,0
1556,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"water",0,2,0
1557,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0647482014388489,0.0975609756097561,"sand",0,37,0
1558,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.133802816901408,0.0632911392405063,"loam",12,40,0.3
1611,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.169747899159664,0.0471050049067713,"water",2,95,0.0210526315789474
1612,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0786516853932584,0.0923450789793439,"peat",18,198,0.0909090909090909
1613,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0628140703517588,0.076845298281092,"peat",27,87,0.310344827586207
1614,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0596707818930041,0.101398601398601,"sand",15,132,0.113636363636364
1615,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.234756097560976,0.0367170626349892,"sand",9,64,0.140625
1616,"Wetterskip Fryslân","2014",2014,"summer",3,0,7,"low","control","year-round",0.0823529411764706,0.0300957592339261,"sand",0,49,0
1617,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.131147540983607,0,"sand",0,40,0
1618,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,11,0
1621,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.236654804270463,0.0669424595712674,"peat",0,18,0
1622,"Wetterskip Fryslân","2014",2014,"summer",3,0,7,"high","decrease","season",0.26320939334638,0.0994575045207957,"peat",23,234,0.0982905982905983
1623,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.132196162046908,0.110091743119266,"peat",13,163,0.0797546012269939
1624,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.220797720797721,0.119183673469388,"peat",0,55,0
1625,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.195121951219512,0.0780619111709287,"sand",2,46,0.0434782608695652
1626,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.191387559808612,0.0589318600368324,"sand",0,38,0
1627,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.114478114478114,0.0220264317180617,"sand",0,11.5,0
1628,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,5,0
1631,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.166465621230398,0.0650835532102023,"peat",7,106.5,0.0657276995305164
1632,"Wetterskip Fryslân","2014",2014,"summer",3,0,7,"high","control","year-round",0.196459562651857,0.100497962879131,"peat",36,318,0.113207547169811
1633,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.268856447688564,0.110540860639558,"peat",7,120.5,0.0580912863070539
1634,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0904684975767367,0.110246433203632,"sand",0,0,0
1635,"Reest en Wieden","2014",2014,"summer",3,0,7,"low","decrease","year-round",0,0.0791738382099828,"sand",0,0,0
1636,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.137164040778499,0.0559796437659033,"sand",5,33.5,0.149253731343284
1637,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.150234741784038,0.0486486486486487,"sand",0,27.5,0
1638,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.168067226890756,0.0173913043478261,"sand",0,23,0
1641,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.00947867298578199,0.103863204559848,"sand",0,27,0
1642,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.154738878143133,0.113352545629203,"peat",12,143,0.0839160839160839
1643,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.243785084202085,0.0815121086828116,"peat",49,292.5,0.167521367521368
1644,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.211538461538462,0.113428943937419,"peat",7,61,0.114754098360656
1645,"Reest en Wieden","2014",2014,"summer",3,0,7,"medium","control","year-round",0.174904942965779,0.0669683257918552,"peat",7,33,0.212121212121212
1646,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0983606557377049,0.0603290676416819,"sand",2,24,0.0833333333333333
1647,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.149333333333333,0.0266370699223085,"sand",0,16.5,0
1648,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0764331210191083,0,"sand",2,33.5,0.0597014925373134
1651,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0344827586206897,0.0833333333333333,"loam",14,70,0.2
1652,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.126623376623377,0.129080118694362,"loam",1,32,0.03125
1653,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.233766233766234,0.115081768625076,"sand",4,74.5,0.0536912751677852
1654,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.311475409836066,0.134762633996937,"peat",2,97.5,0.0205128205128205
1655,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.198083067092652,0.073482428115016,"peat",18,149,0.120805369127517
1656,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0821018062397373,0.0723606168446026,"peat",3,187.5,0.016
1657,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.300536672629696,0.031413612565445,"sand",0,100,0
1658,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.170873786407767,0.0245566166439291,"sand",0,21.5,0
1711,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.196078431372549,0,"sand",0,19,0
1712,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.142857142857143,0,"sand",0,10.5,0
1713,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.133333333333333,0,"sand",0,8,0
1714,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,0,0
1716,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,13,0
1717,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0539419087136929,"sand",0,17,0
1718,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0434782608695652,0.0408921933085502,"sand",5,77,0.0649350649350649
1721,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0869565217391304,0,"sand",0,17,0
1722,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0829493087557604,0,"sand",0,26,0
1723,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.041025641025641,0,"sand",0,5,0
1724,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,0,0
1725,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,0,0
1726,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,19,0
1727,"Vechtstromen","2014",2014,"summer",3,0,7,"low","increase","year-round",0.105263157894737,0.025,"sand",0,3,0
1728,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0794701986754967,0.0415094339622641,"peat",0,65,0
1731,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0264900662251656,0.0187793427230047,"sand",0,4,0
1733,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.201005025125628,0.216216216216216,"sand",0,10,0
1734,"Reest en Wieden","2014",2014,"summer",3,0,7,"low","control","year-round",0,0.224299065420561,"sand",0,0,0
1735,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.159090909090909,0.047244094488189,"sand",0,6,0
1736,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0434782608695652,"sand",0,3,0
1737,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.024,"sand",0,2,0
1738,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.115044247787611,0.03125,"sand",0,4,0
1741,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.037037037037037,0.0212765957446809,"sand",0,0,0
1742,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0540540540540541,0.197070572569907,"sand",0,2,0
1743,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.126984126984127,0.157814871016692,"sand",24,69.5,0.345323741007194
1744,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.118421052631579,0.211565585331453,"sand",0,8.5,0
1745,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.144927536231884,0.0875912408759124,"sand",0,8,0
1746,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.119402985074627,0.0238095238095238,"sand",3,25,0.12
1747,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0776699029126214,0.0490196078431373,"sand",0,6,0
1748,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.150943396226415,0.0253807106598985,"built-up",0,0,0
1751,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.230769230769231,0.072,"sand",0,4,0
1752,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.559440559440559,0.189010989010989,"sand",1,53,0.0188679245283019
1753,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.207627118644068,0.138747884940778,"sand",49,235,0.208510638297872
1754,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.125786163522013,0.189675870348139,"sand",2,21,0.0952380952380952
1755,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.246913580246914,0.111524163568773,"sand",0,5,0
1756,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0526315789473684,0.127536231884058,"sand",1,0,0
1757,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0483870967741935,0.106481481481481,"sand",0,12,0
1758,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.323420074349442,0.0669856459330144,"sand",1,56,0.0178571428571429
1811,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0613718411552347,0.106382978723404,"sand",0,58,0
1812,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.112676056338028,0.0957095709570957,"sand",26,63,0.412698412698413
1813,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.163265306122449,0.206008583690987,"sand",4,39,0.102564102564103
1821,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0576671035386632,0.100858369098712,"sand",2,37,0.0540540540540541
1822,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.143939393939394,0.147239263803681,"sand",0,70,0
1831,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0742637644046095,0.0702341137123746,"sand",4,67,0.0597014925373134
1832,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.270935960591133,0.0553191489361702,"sand",12,62,0.193548387096774
1841,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.114893617021277,0.0955315870570108,"peat",0,12,0
1842,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.154320987654321,0.101098901098901,"sand",7,49,0.142857142857143
1851,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.1328125,0.071578947368421,"sand",0,38,0
1852,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.124378109452736,0.0492957746478873,"sand",7,48.5,0.144329896907216
1911,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.032258064516129,"sand",0,0,0
1912,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",1,0,0
1913,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0285714285714286,0.00344234079173838,"loam",0,40.5,0
1914,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.010752688172043,0.00650759219088937,"loam",0,92,0
1915,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0056550424128181,"loam",1,63.5,0.015748031496063
1916,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0185185185185185,0.0097442143727162,"clay",0,40,0
1917,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0110497237569061,"loam",0,10,0
1918,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.141666666666667,0.076555023923445,"loam",0,5.5,0
1922,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0161290322580645,0.116731517509728,"sand",0,31,0
1923,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0447761194029851,0.0619621342512909,"built-up",0,19.5,0
1924,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.048064085447263,"loam",0,37,0
1925,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0104166666666667,0.0112107623318386,"clay",0,27.5,0
1926,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0501089324618736,0.00385356454720617,"clay",1,86,0.0116279069767442
1927,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.012847965738758,"water",0,9,0
1928,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0598290598290598,0.142857142857143,"loam",2,45,0.0444444444444444
1931,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"sand",0,0,0
1932,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.140127388535032,0.117647058823529,"sand",0,21,0
1933,"HH Hollands Noorderkwartier","2014",2014,"summer",3,0,7,"medium","decrease","year-round",0.109848484848485,0.0274599542334096,"loam",14,47.5,0.294736842105263
1934,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0617059891107078,"clay",3,21.5,0.13953488372093
1935,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.03,0.0133779264214047,"clay",0,62.5,0
1936,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.00426439232409382,"peat",0,43.5,0
1937,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0130718954248366,"water",0,3.5,0
1942,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.110817941952507,"built-up",0,7,0
1943,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0987124463519313,0.0834990059642147,"water",3,39.5,0.0759493670886076
1944,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0754039497307002,"peat",0,42,0
1945,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0104712041884817,"clay",0,0,0
1946,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"peat",0,41.5,0
1947,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"water",0,4.5,0
1952,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.233974358974359,"built-up",3,31.5,0.0952380952380952
1953,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0186915887850467,0.203480589022758,"peat",1,50,0.02
1954,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.195567144719687,"peat",0,31,0
1955,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.015625,0.0117302052785924,"clay",0,26.5,0
1956,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.00740740740740741,"clay",0,18,0
1957,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0,"water",0,13.5,0
2011,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0277777777777778,0.0978593272171254,"loam",0,5,0
2012,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.00769230769230769,0.189189189189189,"water",0,10.5,0
2016,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0357142857142857,0,"water",0,0,0
2017,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0978260869565217,0.161764705882353,"loam",0,7,0
2018,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.199233716475096,0.151020408163265,"loam",0,0,0
2021,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.0303030303030303,"water",14,65,0.215384615384615
2026,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.142857142857143,0.524193548387097,"water",0,3,0
2027,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.212048192771084,0.392857142857143,"loam",0,7,0
2028,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.177570093457944,0.257309941520468,"loam",10,47,0.212765957446809
2036,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.275862068965517,0.288235294117647,"water",36,48,0.75
2037,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0529801324503311,0.266932270916335,"water",29,62,0.467741935483871
2038,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.202247191011236,0.236397748592871,"water",2,29,0.0689655172413793
2044,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.106382978723404,0.199672667757774,"water",0,28,0
2045,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.144654088050314,0.251526251526252,"built-up",1,26,0.0384615384615385
2046,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.213675213675214,0.280039721946375,"loam",8,31,0.258064516129032
2047,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0928074245939675,0.273224043715847,"clay",11,41,0.268292682926829
2048,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0927152317880795,0.249624060150376,"clay",0,45,0
2053,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0,0.192307692307692,"water",5,5,1
2054,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.211764705882353,0.173913043478261,"built-up",8,31,0.258064516129032
2055,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.08,0.131487889273356,"built-up",47,243.5,0.193018480492813
2056,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.3125,0.18046511627907,"clay",4,28,0.142857142857143
2057,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0326086956521739,0.143382352941176,"clay",13,55,0.236363636363636
2058,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0964467005076142,0.178053830227743,"clay",8,68,0.117647058823529
2111,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.0752688172043011,0.160869565217391,"loam",1,23,0.0434782608695652
2112,NA,"2014",2014,"summer",3,0,7,NA,"no experiment",NA,0.204918032786885,0.141093474426808,"loam",0,4,0
2113,"Waterschap Zuiderzeeland","2014",2014,"summer",3,0,7,"medium","increase","season",0.164533820840951,0.101629913710451,"loam",7,40,0.175
